70,常住-新疆省,4,博尔塔拉蒙古自治州,4604,
70,常住-新疆省,5,昌吉回族自治州,4605,
70,常住-新疆省,6,哈密地区,4606,
70,常住-新疆省,7,和田地区,4607,
70,常住-新疆省,8,喀什地区,4608,
70,常住-新疆省,9,克拉玛依市,4609,
70,常住-新疆省,10,克孜勒苏柯尔克孜自治,460a,
70,常住-新疆省,11,塔城地区,460b,
70,常住-新疆省,12,吐鲁番地区,460c,
70,常住-新疆省,13,乌鲁木齐市,460d,
70,常住-新疆省,14,伊犁哈萨克自治州,460e,
71,常住-云南省,0,默认,4700,
71,常住-云南省,1,保山市,4701,
71,常住-云南省,2,楚雄彝族自治州,4702,
71,常住-云南省,3,大理白族自治州,4703,
71,常住-云南省,4,德宏傣族景颇族自治州,4704,
71,常住-云南省,5,迪庆藏族自治州,4705,
71,常住-云南省,6,红河哈尼族彝族自治州,4706,
71,常住-云南省,7,昆明市,4707,
71,常住-云南省,8,丽江市,4708,
71,常住-云南省,9,临沧地区,4709,
71,常住-云南省,10,怒江傈僳族自治州,470a,
71,常住-云南省,11,曲靖市,470b,
71,常住-云南省,12,思茅地区,470c,
71,常住-云南省,13,文山壮族苗族自治州,470d,
71,常住-云南省,14,西双版纳傣族自治州,470e,
71,常住-云南省,15,玉溪市,470f,
71,常住-云南省,16,昭通市,4710,
72,常住-浙江省,0,默认,4800,
72,常住-浙江省,1,杭州市,4801,
72,常住-浙江省,2,湖州市,4802,
72,常住-浙江省,3,嘉兴市,4803,
72,常住-浙江省,4,金华市,4804,
72,常住-浙江省,5,丽水市,4805,
72,常住-浙江省,6,宁波市,4806,
72,常住-浙江省,7,衢州市,4807,
72,常住-浙江省,8,绍兴市,4808,
72,常住-浙江省,9,台州市,4809,
72,常住-浙江省,10,温州市,480a,
72,常住-浙江省,11,舟山市,480b,
73,常住-重庆市,0,默认,4900,
73,常住-重庆市,1,重庆市,4901,
74,手机品牌,0,默认,4a00,
74,手机品牌,1,苹果,4a01,
74,手机品牌,2,华为,4a02,
74,手机品牌,3,三星,4a03,
74,手机品牌,4,欧珀,4a04,
74,手机品牌,5,维沃,4a05,
74,手机品牌,6,宇龙,4a06,
74,手机品牌,7,中兴,4a07,
74,手机品牌,8,小米,4a08,
74,手机品牌,9,海信,4a09,
74,手机品牌,10,联想,4a0a,
74,手机品牌,11,金立,4a0b,
74,手机品牌,12,TCL,4a0c,
74,手机品牌,13,魅族,4a0d,
74,手机品牌,14,小辣椒,4a0e,
74,手机品牌,15,摩托罗拉,4a0f,
74,手机品牌,16,LG,4a10,
74,手机品牌,17,酷派移动,4a11,
74,手机品牌,18,努比亚,4a12,
74,手机品牌,19,海尔,4a13,
74,手机品牌,20,乐视移动,4a14,
74,手机品牌,21,康佳,4a15,
74,手机品牌,22,深圳中兴移动,4a16,
74,手机品牌,23,锤子科技,4a17,
74,手机品牌,24,夏新,4a18,
74,手机品牌,25,华硕,4a19,
74,手机品牌,26,朵唯,4a1a,
74,手机品牌,27,步步高,4a1b,
74,手机品牌,28,索尼移动,4a1c,
74,手机品牌,29,厦门美图,4a1d,
74,手机品牌,30,青橙,4a1e,
74,手机品牌,31,奇酷,4a1f,
74,手机品牌,32,依偎,4a20,
74,手机品牌,33,世纪星宇,4a21,
74,手机品牌,34,神奇工场,4a22,
74,手机品牌,35,SHARP公司,4a23,
74,手机品牌,36,酷比,4a24,
74,手机品牌,37,宏达,4a25,
74,手机品牌,38,爱宝隆,4a26,
74,手机品牌,39,博瑞,4a27,
74,手机品牌,40,鹏智,4a28,
74,手机品牌,41,赛鸿通讯,4a29,
74,手机品牌,42,森密,4a2a,
74,手机品牌,43,深圳世纪天元,4a2b,
74,手机品牌,44,京瓷,4a2c,
74,手机品牌,45,绵阳国虹,4a2d,
74,手机品牌,46,天宇朗通,4a2e,
74,手机品牌,47,语信时代,4a2f,
75,屏幕尺寸,0,默认,4b00,
75,屏幕尺寸,1,3寸以下,4b01,
75,屏幕尺寸,2,3-3.9寸,4b02,
75,屏幕尺寸,3,4-4.9寸,4b03,
75,屏幕尺寸,4,5-5.9寸,4b04,
75,屏幕尺寸,5,6寸以上,4b05,
76,手机上市时间,0,默认,4c00,
76,手机上市时间,1,2014年以前,4c01,
76,手机上市时间,2,2014年1季度,4c02,
76,手机上市时间,3,2014年2季度,4c03,
76,手机上市时间,4,2014年3季度,4c04,
76,手机上市时间,5,2014年4季度,4c05,
76,手机上市时间,6,2015年1季度,4c06,
76,手机上市时间,7,2015年2季度,4c07,
76,手机上市时间,8,2015年3季度,4c08,
76,手机上市时间,9,2015年4季度,4c09,
76,手机上市时间,10,2016年1季度,4c0a,
76,手机上市时间,11,2016年2季度,4c0b,
76,手机上市时间,12,2016年3季度,4c0c,
76,手机上市时间,13,2016年4季度,4c0d,
76,手机上市时间,14,2017年1季度,4c0e,
76,手机上市时间,15,2017年2季度,4c0f,
76,手机上市时间,16,2017年3季度,4c10,
76,手机上市时间,17,2017年4季度,4c11,
76,手机上市时间,18,2018年1季度,4c12,
76,手机上市时间,19,2018年2季度,4c13,
76,手机上市时间,20,2018年3季度,4c14,
76,手机上市时间,21,2018年4季度,4c15,
76,手机上市时间,22,2019年1季度,4c16,
76,手机上市时间,23,2019年2季度,4c17,
76,手机上市时间,24,2019年3季度,4c18,
76,手机上市时间,25,2019年4季度,4c19,
76,手机上市时间,26,2020年1季度,4c1a,
76,手机上市时间,27,2020年2季度,4c1b,
76,手机上市时间,28,2020年3季度,4c1c,
76,手机上市时间,29,2020年4季度,4c1d,
77,手机价格,0,默认,4d00,
77,手机价格,1,499元以下,4d01,
77,手机价格,2,500-999元,4d02,
77,手机价格,3,1000-1499元,4d03,
77,手机价格,4,1500-1999元,4d04,
77,手机价格,5,2000-2499元,4d05,
77,手机价格,6,2500-2999元,4d06,
77,手机价格,7,3000-3499元,4d07,
77,手机价格,8,3500元及以上,4d08,
78,消费价格,0,默认,4e00,套餐价格
78,消费价格,1,10元以下（不含10元）,4e01,套餐价格
78,消费价格,2,10-49元,4e02,套餐价格
78,消费价格,3,50-99元,4e03,套餐价格
78,消费价格,4,100-149元,4e04,套餐价格
78,消费价格,5,150-199元,4e05,套餐价格
78,消费价格,6,200-299元,4e06,套餐价格
78,消费价格,7,300元及以上,4e07,套餐价格
79,人群,0,默认,4f00,
79,人群,1,A类,4f01,133
79,人群,2,B类,4f02,153
79,人群,3,C类,4f03,177
79,人群,4,D类,4f04,180
79,人群,5,E类,4f05,181
79,人群,6,F类,4f06,189
80,用户等级,0,默认,5000,在网时长
80,用户等级,1,1年内（不含1年）,5001,在网时长
80,用户等级,2,1-2年（不含2年）,5002,在网时长
80,用户等级,3,2-4年（不含4年）,5003,在网时长
80,用户等级,4,4年及以上,5004,在网时长
81,是否高消费人群,0,默认,5100,
81,是否高消费人群,1,否,5101,普通号
81,是否高消费人群,2,是,5102,吉祥号
82,APP游戏,0,默认,5200,
82,APP游戏,1,策略,5201,
82,APP游戏,2,动作,5202,
82,APP游戏,3,角色扮演,5203,
82,APP游戏,4,竞速,5204,
82,APP游戏,5,卡牌,5205,
82,APP游戏,6,冒险闯关,5206,
82,APP游戏,7,模拟经营,5207,
82,APP游戏,8,跑酷,5208,
82,APP游戏,9,平台,5209,
82,APP游戏,10,棋牌,520a,
82,APP游戏,11,射击,520b,
82,APP游戏,12,体育,520c,
82,APP游戏,13,休闲益智,520d,
82,APP游戏,14,游戏音乐,520e,
82,APP游戏,15,游戏资讯,520f,
82,APP游戏,16,辅助工具,5210,
82,APP游戏,17,游戏服务其他,5211,
83,购物导购,0,默认,5300,
83,购物导购,1,海淘,5301,
83,购物导购,2,团购,5302,
83,购物导购,3,网络购物,5303,
83,购物导购,4,跨境电商,5304,
83,购物导购,5,生鲜电商,5305,
83,购物导购,6,女性导购,5306,
83,购物导购,7,b2b电商,5307,
83,购物导购,8,母婴电商,5308,
83,购物导购,9,微店,5309,
83,购物导购,10,商超百货,530a,
83,购物导购,11,购物分享,530b,
84,健康养生,0,默认,5400,
84,健康养生,1,健康减肥,5401,
84,健康养生,2,健身运动,5402,
84,健康养生,3,经期孕期,5403,
84,健康养生,4,医疗,5404,
84,健康养生,5,心理咨询,5405,
84,健康养生,6,健康医疗其他,5406,
85,教育培训,0,默认,5500,
85,教育培训,1,儿童教育,5501,
85,教育培训,2,育儿社区,5502,
85,教育培训,3,非语言类教育,5503,
85,教育培训,4,教育工具,5504,
85,教育培训,5,语言类教育,5505,
85,教育培训,6,学生必备,5506,
86,金融理财,0,默认,5600,
86,金融理财,1,P2P理财,5601,
86,金融理财,2,保险,5602,
86,金融理财,3,彩票,5603,
86,金融理财,4,股票,5604,
86,金融理财,5,记账,5605,
86,金融理财,6,银行,5606,
86,金融理财,7,支付,5607,
86,金融理财,8,互联网金融,5608,
86,金融理财,9,综合理财,5609,
86,金融理财,10,财务软件,560a,
87,旅游出行,0,默认,5700,
87,旅游出行,1,车票服务,5701,
87,旅游出行,2,出行信息,5702,
87,旅游出行,3,机票,5703,
87,旅游出行,4,用车服务,5704,
87,旅游出行,5,综合旅游,5705,
87,旅游出行,6,在线旅游,5706,
87,旅游出行,7,航空公司,5707,
87,旅游出行,8,航空工具,5708,
88,交通导航,0,默认,5800,
88,交通导航,1,导航地图,5801,
89,养车用车,0,默认,5900,
89,养车用车,1,驾照考试,5901,
89,养车用车,2,汽车电商,5902,
89,养车用车,3,汽车护理,5903,
89,养车用车,4,汽车资讯,5904,
89,养车用车,5,违章查询,5905,
89,养车用车,6,二手车,5906,
90,美食佳饮,0,默认,5a00,
90,美食佳饮,1,美食,5a01,
90,美食佳饮,2,外卖,5a02,
91,拍照摄影,0,默认,5b00,
91,拍照摄影,1,拍摄美化,5b01,
91,拍照摄影,2,拍摄美化其他,5b02,
91,拍照摄影,3,图片分享,5b03,
91,拍照摄影,4,相册图库,5b04,
91,拍照摄影,5,照相机,5b05,
92,生活服务,0,默认,5c00,
92,生活服务,1,房产,5c01,
92,生活服务,2,分类信息,5c02,
92,生活服务,3,快递物流,5c03,
92,生活服务,4,丽人丽容,5c04,
92,生活服务,5,天气,5c05,
92,生活服务,6,网上招聘,5c06,
92,生活服务,7,运营商服务,5c07,
92,生活服务,8,货运搬家,5c08,
92,生活服务,9,家装,5c09,
92,生活服务,10,家居,5c0a,
92,生活服务,11,社区服务,5c0b,
92,生活服务,12,便捷生活其他,5c0c,
92,生活服务,13,新生活方式,5c0d,
92,生活服务,14,百科,5c0e,
92,生活服务,15,智能穿戴,5c0f,
92,生活服务,16,智能家居,5c10,
93,商务效率,0,默认,5d00,
93,商务效率,1,电子文档,5d01,
93,商务效率,2,记事笔记,5d02,
93,商务效率,3,名片管理,5d03,
93,商务效率,4,效率办公,5d04,
93,商务效率,5,云盘,5d05,
93,商务效率,6,电子邮件,5d06,
93,商务效率,7,移动crm,5d07,
93,商务效率,8,企业协同工作,5d08,
93,商务效率,9,企业社交,5d09,
94,图书阅读,0,默认,5e00,
94,图书阅读,1,动漫,5e01,
94,图书阅读,2,搞笑,5e02,
94,图书阅读,3,有声听书,5e03,
94,图书阅读,4,在线阅读,5e04,
95,新闻资讯,0,默认,5f00,
95,新闻资讯,1,财经资讯,5f01,
95,新闻资讯,2,军事资讯,5f02,
95,新闻资讯,3,科技资讯,5f03,
95,新闻资讯,4,体育资讯,5f04,
95,新闻资讯,5,新闻资讯,5f05,
96,社交聊天,0,默认,6000,
96,社交聊天,1,婚恋交友,6001,
96,社交聊天,2,论坛,6002,
96,社交聊天,3,情侣互动,6003,
96,社交聊天,4,社区交友,6004,
96,社交聊天,5,微博,6005,
96,社交聊天,6,即时通讯,6006,
96,社交聊天,7,通讯聊天其他,6007,
97,影音娱乐,0,默认,6100,
97,影音娱乐,1,电影,6101,
97,影音娱乐,2,短视频,6102,
97,影音娱乐,3,聚合视频,6103,
97,影音娱乐,4,视频服务其他,6104,
97,影音娱乐,5,网络直播,6105,
97,影音娱乐,6,游戏直播,6106,
97,影音娱乐,7,在线视频,6107,
97,影音娱乐,8,网络K歌,6108,
97,影音娱乐,9,音乐播放器,6109,
97,影音娱乐,10,有声音频,610a,
97,影音娱乐,11,在线音乐,610b,
97,影音娱乐,12,音乐音频其他,610c,
97,影音娱乐,13,AR/VR,610d,
98,浏览器,0,默认,6200,
98,浏览器,1,浏览器,6201,
99,其它,0,默认,6300,
99,其它,1,二次元,6301,
99,其它,2,小清新,6302,
